name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lille,2022-08-17,23.8,17.9,19.8,23.8,17.9,19.8,17.9,89.2,2.921,100,33.33,rain,0,0,26.7,14.5,50.4,1010.6,85.9,7.8,64.8,5.6,4,10,2022-08-17T06:38:31,2022-08-17T21:04:07,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06434099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-08-18,27.8,16.8,21.2,27.7,16.8,21.3,16.4,77.2,0.011,100,4.17,rain,0,0,31.9,15.4,340.6,1013.8,60.4,7.7,201.9,17.5,7,10,2022-08-18T06:40:03,2022-08-18T21:02:09,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06414099999,06434099999,06407099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-08-19,25.9,16.8,20.3,25.9,16.8,20.3,16.7,80.9,0.227,100,12.5,rain,0,0,39.4,27.1,252.3,1015.2,83.6,20.1,116,10.2,7,10,2022-08-19T06:41:34,2022-08-19T21:00:10,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06434099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-08-20,24,13,18.7,24,13,18.7,11.9,67.8,0.004,100,4.17,rain,0,0,37.7,20.3,257.6,1018.1,36,22,215.3,18.5,8,10,2022-08-20T06:43:06,2022-08-20T20:58:10,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-08-21,23.8,12,18.2,23.8,12,18.2,12.5,71.2,0,0,0,,0,0,23.9,14.4,179.7,1017,50.4,26.6,147.6,12.7,5,10,2022-08-21T06:44:38,2022-08-21T20:56:09,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06414099999,06434099999,06407099999,06432099999,F2929,06428099999,LFQQ,07010099999,07015099999"
Lille,2022-08-22,27.8,17.9,22,27.5,17.9,22,13.7,61,0,0,0,,0,0,38,18.2,96.5,1014.3,81.8,21.9,207.3,18,8,10,2022-08-22T06:46:10,2022-08-22T20:54:07,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-08-23,27.1,16.8,22.1,27.5,16.8,22.1,15.8,69.1,0,0,0,,0,0,41.4,20.2,234.8,1015.5,72.3,23.3,170,14.8,8,10,2022-08-23T06:47:42,2022-08-23T20:52:04,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06434099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-08-24,31.1,17,24,31.1,17,24.2,17,68.2,0,0,0,,0,0,28.1,14.4,65.3,1017,22.8,21,187.5,16.1,8,10,2022-08-24T06:49:14,2022-08-24T20:50:00,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06414099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-08-25,29.8,18.1,23.6,30.2,18.1,23.7,16.6,66.5,0,0,0,,0,0,45.7,29.2,335,1015.1,33.4,18.3,201.1,17.4,7,30,2022-08-25T06:50:46,2022-08-25T20:47:55,0.94,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-08-26,23.8,17,20.7,23.8,17,20.7,14.7,69.5,0,0,0,rain,0,0,31.7,20.4,339.4,1017.6,83.1,26.8,132.3,11.3,5,10,2022-08-26T06:52:18,2022-08-26T20:45:50,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06434099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-08-27,24,12.7,18.5,24,12.7,18.5,11.8,67.2,0,0,0,,0,0,41.2,20.3,11.7,1017.9,50.9,24,157.3,13.6,6,10,2022-08-27T06:53:50,2022-08-27T20:43:44,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-08-28,23.9,16,19.5,23.9,16,19.5,10.9,59.6,0,0,0,,0,0,45.8,27.5,35.3,1019.7,53.8,24.8,230.5,19.8,8,10,2022-08-28T06:55:22,2022-08-28T20:41:37,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06434099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-08-29,23.1,14.8,19,23.1,14.8,19,10.4,59.3,0,0,0,,0,0,46.7,27.3,34.3,1020.8,58.9,25,228.3,19.6,8,10,2022-08-29T06:56:54,2022-08-29T20:39:29,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-08-30,26.9,15.9,20.6,26.9,15.9,20.6,13.1,64.7,0,0,0,,0,0,53.6,25.7,21.8,1019.4,43.9,16.4,205.8,17.6,7,10,2022-08-30T06:58:25,2022-08-30T20:37:21,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,EBCV,06434099999,06407099999,EBFN,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-08-31,25.1,15.9,20.6,25.1,15.9,20.6,12.6,61.3,0.006,100,4.17,rain,0,0,50.5,25.7,21.9,1019.8,57.5,24.4,190.2,16.5,7,10,2022-08-31T06:59:57,2022-08-31T20:35:12,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-09-01,27.7,16,21.9,27,16,21.8,10.3,49.4,0,0,0,,0,0,37.8,20.2,54.4,1017.8,33.9,24.8,228.4,19.7,7,10,2022-09-01T07:01:29,2022-09-01T20:33:02,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06432099999,F2929,06400099999,06428099999,LFQQ,F8060,07015099999"
Lille,2022-09-02,26.1,14.7,19.5,26.1,14.7,19.5,12.1,63.9,16.584,100,25,rain,0,0,54.3,21.5,74.8,1012.7,45,21.5,154.7,13.4,7,10,2022-09-02T07:03:01,2022-09-02T20:30:52,0.22,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"06414099999,06432099999,F2929,D8013,06428099999,LFQQ,AT575,07015099999"
Lille,2022-09-03,25,15.8,19.9,25,15.8,19.9,16.3,81,0.204,100,12.5,rain,0,0,27,14.6,156.4,1010.2,91.1,14.9,125.9,11,5,10,2022-09-03T07:04:33,2022-09-03T20:28:42,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,E6728,07015099999"
Lille,2022-09-04,27.1,14.9,20.8,26.8,14.9,20.7,13.9,69.7,0,0,0,,0,0,34.9,18.2,178.1,1016,32,13.4,210.5,18.1,7,10,2022-09-04T07:06:05,2022-09-04T20:26:30,0.29,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06414099999,06434099999,06407099999,06432099999,F2929,06400099999,06428099999,LFQQ,07010099999,07015099999"
Lille,2022-09-05,26.9,17.1,21,27.1,17.1,21.1,13.8,64.4,13.962,100,12.5,rain,0,0,42.6,28.8,136.9,1017,56.6,28.5,116.4,9.9,6,10,2022-09-05T07:07:37,2022-09-05T20:24:19,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06414099999,06432099999,F2929,D8013,06428099999,LFQQ,AT575,07015099999"
Lille,2022-09-06,25.7,15,20.1,25.7,15,20.1,14.6,72.8,2.696,100,16.67,rain,0,0,39.8,22.1,193.3,1014.1,51.7,26.8,162.8,14.1,7,10,2022-09-06T07:09:09,2022-09-06T20:22:07,0.36,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"06414099999,06434099999,06407099999,06432099999,F2929,06428099999,LFQQ,07010099999,07015099999"
Lille,2022-09-07,23.1,14.8,18.3,23.1,14.8,18.3,14.7,81,1.643,100,16.67,rain,0,0,40.1,23.8,173.5,1011.9,66.2,17.3,152.8,13.2,6,10,2022-09-07T07:10:41,2022-09-07T20:19:54,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06434099999,06407099999,06432099999,F2929,06428099999,LFQQ,07010099999,F8060,07015099999"
Lille,2022-09-08,22,14.9,17.4,22,14.9,17.4,14.2,82.3,3.432,100,37.5,rain,0,0,59.1,25.5,188.7,1007.9,84.9,24.4,123.7,10.6,6,10,2022-09-08T07:12:12,2022-09-08T20:17:42,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06434099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-09-09,19.8,14.8,15.9,19.8,14.8,15.9,13.8,87.5,7.278,100,37.5,rain,0,0,54.4,32.9,206.6,1007.4,88.7,22.2,80.9,6.9,4,10,2022-09-09T07:13:44,2022-09-09T20:15:29,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06432099999,F2929,D8013,06428099999,LFQQ,E6728,07015099999"
Lille,2022-09-10,22,14.1,17.3,22,14.1,17.3,14,82.3,0.143,100,16.67,rain,0,0,40.3,27.4,260.6,1013.5,57.3,14.9,154,13.3,5,10,2022-09-10T07:15:16,2022-09-10T20:13:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-09-11,23.8,13,17.9,23.8,13,17.9,13.8,79.2,0.008,100,8.33,rain,0,0,21.6,12.8,191.4,1018.5,36.2,15.3,119.7,10.3,5,10,2022-09-11T07:16:48,2022-09-11T20:11:01,0.53,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"06414099999,06434099999,06432099999,F2929,06400099999,06428099999,LFQQ,F8060,07015099999"
Lille,2022-09-12,25.9,12,18.7,25.9,12,18.7,12.9,72.3,0,0,0,,0,0,27.6,16.3,154.8,1013.9,14.2,18.5,201.8,17.4,7,10,2022-09-12T07:18:20,2022-09-12T20:08:47,0.56,Clear,Clear conditions throughout the day.,clear-day,"06414099999,06434099999,06407099999,06432099999,F2929,06428099999,LFQQ,07010099999,07015099999"
Lille,2022-09-13,22.1,17.8,19.7,22.1,17.8,19.7,16.2,80.8,0.201,100,16.67,rain,0,0,30.5,16.3,50,1009.6,92.4,17.2,48.8,4.1,2,10,2022-09-13T07:19:52,2022-09-13T20:06:33,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-09-14,18,15,16.3,18,15,16.3,15.4,94,4.96,100,41.67,rain,0,0,28.9,18.2,29.5,1005.6,99,8.5,26.9,2.4,1,10,2022-09-14T07:21:24,2022-09-14T20:04:19,0.63,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06414099999,EBCV,07059099999,06407099999,06432099999,F2929,06400099999,06428099999,LFQQ,E6728,07015099999"
Lille,2022-09-15,19.7,11.9,15.5,19.7,11.9,15.5,11.6,79.7,0.433,100,16.67,rain,0,0,31.7,18.2,313,1010.3,83,15.6,111.3,9.6,5,10,2022-09-15T07:22:56,2022-09-15T20:02:04,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06434099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-09-16,16.8,9.9,12.9,16.8,8.4,12.8,9,78.7,4.965,100,25,rain,0,0,54.9,33.1,300.3,1014.7,82.6,20.5,120.8,10.3,8,10,2022-09-16T07:24:28,2022-09-16T19:59:50,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06434099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-09-17,16,9.2,12.4,16,7,12,7.5,73.6,5.27,100,20.83,rain,0,0,51.5,31.2,293.2,1019,71.1,23,140.3,12.1,5,10,2022-09-17T07:26:00,2022-09-17T19:57:35,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06434099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-09-18,16,8.1,12.5,16,5.9,12,7.2,71.1,0.044,100,4.17,rain,0,0,48.1,29.2,275.5,1019.3,73.3,28.8,106.5,9.2,6,10,2022-09-18T07:27:33,2022-09-18T19:55:20,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-09-19,18,8.8,12.9,18,7.1,12.5,7.5,72.7,0.456,100,16.67,rain,0,0,38,25.1,303.1,1022.5,64.7,25.1,153.7,13.3,7,10,2022-09-19T07:29:05,2022-09-19T19:53:05,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-09-20,17.9,8.9,13.4,17.9,7.9,13.2,8.6,74.7,0.011,100,8.33,rain,0,0,35.8,18.1,318.1,1024.8,59.9,25,136.4,11.9,5,10,2022-09-20T07:30:38,2022-09-20T19:50:50,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06434099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-09-21,18,7.2,12.8,18,7.2,12.8,7.8,74,0,0,0,,0,0,26.8,11.1,61.9,1025.9,25.7,18.2,170.9,14.8,7,10,2022-09-21T07:32:10,2022-09-21T19:48:35,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06414099999,06434099999,06407099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-09-22,19.9,6.1,13,19.9,6.1,13,6.6,68.7,0,0,0,,0,0,25.5,11,152.4,1021.7,10.8,18.1,173.6,15,6,10,2022-09-22T07:33:43,2022-09-22T19:46:20,0.89,Clear,Clear conditions throughout the day.,clear-day,"06414099999,06434099999,06407099999,06432099999,F2929,06400099999,06428099999,LFQQ,07010099999,07015099999"
Lille,2022-09-23,18.1,9,13.2,18.1,9,13.2,9.7,80.2,2.771,100,25,rain,0,0,25.6,12.9,184.9,1016,73.2,18.5,62.6,5.4,2,10,2022-09-23T07:35:16,2022-09-23T19:44:06,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-09-24,17.7,12,14.1,17.7,12,14.1,11.8,86.9,3.386,100,37.5,rain,0,0,42.3,25.6,346.1,1013.2,91.5,13.5,71.3,6.1,5,10,2022-09-24T07:36:49,2022-09-24T19:41:51,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-09-25,16.1,9,12.3,16.1,7.1,12,9.6,84,2.839,100,8.33,rain,0,0,40.7,16.4,319.5,1016,75.2,22.8,91.3,7.9,4,10,2022-09-25T07:38:22,2022-09-25T19:39:36,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06414099999,06434099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-09-26,13.8,10,11.6,13.8,10,11.6,9.6,87.4,11.04,100,29.17,rain,0,0,52.7,31.4,223.9,1003.6,96.8,21.9,34.1,2.9,1,10,2022-09-26T07:39:55,2022-09-26T19:37:22,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06414099999,06434099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-09-27,15.9,8.1,11.1,15.9,5.3,10.1,7.6,80.3,10.601,100,41.67,rain,0,0,45.9,28.9,265.8,1000.4,90.9,23.4,122.4,10.6,4,10,2022-09-27T07:41:29,2022-09-27T19:35:08,0.05,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06414099999,06434099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-09-28,15,7.2,10.7,15,5.1,9.9,6.8,78.2,0.642,100,16.67,rain,0,0,40.2,20.4,273.4,998.7,49.4,24,124.6,10.7,4,10,2022-09-28T07:43:02,2022-09-28T19:32:54,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06414099999,EBCV,06434099999,06407099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-09-29,15,5.1,9.9,15,5.1,9.8,6.6,81.4,0.028,100,8.33,rain,0,0,40.6,21.5,337,1002.6,71.4,20.1,114,9.8,7,10,2022-09-29T07:44:36,2022-09-29T19:30:40,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06414099999,06434099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-09-30,17.8,5.2,11.6,17.8,5,11.5,7.1,76.8,0.937,100,12.5,rain,0,0,44.3,27.5,202.7,1009.1,35.4,14.3,122.7,10.7,5,10,2022-09-30T07:46:10,2022-09-30T19:28:26,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06434099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-10-01,19.9,11.8,15.7,19.9,11.8,15.7,11.8,79.2,6.19,100,20.83,rain,0,0,58.7,38.2,232,1007.5,84.7,17.1,130.6,11.4,5,10,2022-10-01T07:47:45,2022-10-01T19:26:13,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06414099999,06434099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-10-02,15.8,9.9,13.6,15.8,9.9,13.6,12.5,92.7,10.143,100,54.17,rain,0,0,33.1,20.3,240.9,1019.7,78.9,12.9,36.1,3.1,2,10,2022-10-02T07:49:19,2022-10-02T19:24:00,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06434099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-10-03,17.1,5.1,10.8,17.1,5.1,10.8,8.9,88.9,0.33,100,12.5,rain,0,0,22,12.8,165.3,1026.8,81.9,8.8,129.3,11,6,10,2022-10-03T07:50:54,2022-10-03T19:21:48,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06414099999,06434099999,06432099999,F2929,D8013,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-10-04,18.8,6.9,12.4,18.8,5.3,12,10.3,87.7,0,0,0,,0,0,33.1,22.1,182.1,1020.8,58.4,10.6,130.9,11.3,6,10,2022-10-04T07:52:29,2022-10-04T19:19:36,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06434099999,06432099999,F2929,06400099999,LFQQ,07015099999"
Lille,2022-10-05,18.9,14.9,16.2,18.9,14.9,16.2,12.3,77.8,0.225,100,8.33,rain,0,0,63.2,34.6,204.7,1016.5,98.6,26.4,62.8,5.4,3,10,2022-10-05T07:54:04,2022-10-05T19:17:24,0.34,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"06414099999,06434099999,06407099999,06432099999,F2929,06400099999,LFQQ,07010099999,07015099999"
Lille,2022-10-06,18,8.9,13.2,18,7.6,13.1,8.3,73.3,0,0,0,,0,0,35.2,18.4,231.8,1028.5,21.5,24.6,136.3,11.7,6,10,2022-10-06T07:55:40,2022-10-06T19:15:13,0.38,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06414099999,06434099999,06407099999,06432099999,F2929,D8013,06400099999,LFQQ,07015099999"
Lille,2022-10-07,18.1,7.1,12.5,18.1,7.1,12.4,8.1,76.7,0.18,100,4.17,rain,0,0,35.4,23.9,196.8,1023.3,40.4,19.2,141.1,12,6,10,2022-10-07T07:57:16,2022-10-07T19:13:03,0.41,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"06414099999,06434099999,06432099999,F2929,D8013,06400099999,LFQQ,06428099999,07015099999"
Lille,2022-10-08,16,7.8,12.5,16,7.5,12.5,8.1,76.7,0.185,100,8.33,rain,0,0,33.3,18.4,265.6,1022.3,39.4,22.2,123.9,10.9,7,10,2022-10-08T07:58:52,2022-10-08T19:10:52,0.45,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain clearing later.,rain,"06414099999,06434099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-10-09,18,5,10.8,18,4.9,10.7,6.5,77.4,0,0,0,,0,0,34.5,20.2,134.3,1020.5,2.1,15.5,145.3,12.6,6,10,2022-10-09T08:00:28,2022-10-09T19:08:43,0.5,Clear,Clear conditions throughout the day.,clear-day,"06414099999,06434099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-10-10,17,7.1,11,17,5.7,10.5,8.8,86.7,0.902,100,12.5,rain,0,0,36.7,23.7,265.4,1016.8,49.8,16.2,68.1,5.9,3,10,2022-10-10T08:02:05,2022-10-10T19:06:34,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06434099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2022-10-11,15.8,5.8,9.9,15.8,4.9,9.8,6.3,81,0,0,0,,0,0,21.5,10.9,67.5,1026,37.7,15.1,142.9,12.5,6,10,2022-10-11T08:03:42,2022-10-11T19:04:26,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06434099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-10-12,16.8,2.2,9.6,16.8,2.2,9.6,6.6,83,0.18,100,4.17,rain,0,0,27.3,16.4,189.1,1022.8,66.9,12.5,106.3,9.2,5,10,2022-10-12T08:05:19,2022-10-12T19:02:18,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06414099999,06434099999,06407099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-10-13,14.9,11,12.9,14.9,11,12.9,11.2,89.9,0.99,100,29.17,rain,0,0,30.6,14.6,183.3,1017.2,96.1,13.8,33.2,2.9,2,10,2022-10-13T08:06:57,2022-10-13T19:00:11,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06414099999,06434099999,06407099999,06432099999,F2929,06400099999,LFQQ,06428099999,07015099999"
Lille,2022-10-14,17,13.9,15,17,13.9,15,13.2,89.7,0.838,100,20.83,rain,0,0,34.4,18,202.7,1011.2,96.1,14,46.5,4,2,10,2022-10-14T08:08:35,2022-10-14T18:58:05,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"EBCV,06414099999,EBOS,06434099999,EBFN,06432099999,F2929,06400099999,LFQQ,LFAQ,06428099999,07015099999"
Lille,2022-10-15,18.1,12.8,14.9,18.1,12.8,14.9,12,84.1,0.233,100,8.33,rain,0,0,51,29.1,208.4,1007,84,17.9,76.6,6.7,5,10,2022-10-15T08:10:13,2022-10-15T18:56:00,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06414099999,06434099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-10-16,18.1,12,14.8,18.1,12,14.8,12,83.9,0.007,100,8.33,rain,0,0,27.7,14.8,171.3,1013,76.2,27.4,98,8.6,5,10,2022-10-16T08:11:52,2022-10-16T18:53:55,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06414099999,06434099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-10-17,18.9,14,16.7,18.9,14,16.7,15,90.6,4.717,100,20.83,rain,0,0,40.6,20.5,181.1,1018.7,89,16.2,37.7,3.3,2,10,2022-10-17T08:13:30,2022-10-17T18:51:52,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"EBCV,06414099999,EBOS,06434099999,EBFN,06432099999,F2929,06400099999,LFQQ,LFAQ,06428099999,07015099999"
Lille,2022-10-18,20,13,16.1,20,13,16.1,13,83.2,0.006,100,4.17,rain,0,0,40.5,16.2,45.2,1026.8,51.4,11.6,119.5,10.4,5,10,2022-10-18T08:15:10,2022-10-18T18:49:49,0.77,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"EBCV,06414099999,EBOS,06434099999,EBFN,06432099999,F2929,06400099999,LFQQ,LFAQ,06428099999,07015099999"
Lille,2022-10-19,17.9,10.8,14,17.9,10.8,14,11.2,83.7,0,0,0,,0,0,36.9,22.2,66.6,1021.8,23.6,15.2,96.2,8.3,5,10,2022-10-19T08:16:49,2022-10-19T18:47:47,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06414099999,06434099999,06407099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-10-20,20.8,11.8,15.5,20.8,11.8,15.5,13.6,88.6,23.442,100,25,rain,0,0,66.4,27.5,151.4,1010,75.4,16.4,59.8,5.3,4,10,2022-10-20T08:18:29,2022-10-20T18:45:46,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06434099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-10-21,20.9,12.8,16,20.9,12.8,16,13.1,84.1,0.263,100,12.5,rain,0,0,49.4,27.5,170.2,1006.2,54.5,23,99.5,8.7,5,10,2022-10-21T08:20:09,2022-10-21T18:43:46,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"EBCV,06414099999,EBOS,06434099999,EBFN,06432099999,F2929,LFQQ,LFAQ,06428099999,07015099999"
Lille,2022-10-22,19,13.8,15.8,19,13.8,15.8,12.4,81.1,0,0,0,,0,0,36.5,23.8,186.9,1011.4,56.6,26.9,97.1,8.5,4,10,2022-10-22T08:21:49,2022-10-22T18:41:48,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06434099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-10-23,20.1,13.2,16,20.1,13.2,16,13.6,86.2,2.127,100,25,rain,0,0,50.6,27.2,145.2,1006.5,85.1,24.9,53.9,4.6,3,10,2022-10-23T08:23:30,2022-10-23T18:39:50,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06434099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-10-24,18,14,16.1,18,14,16.1,11.9,76.3,1.876,100,20.83,rain,0,0,65.3,36.8,203.6,1006.1,80.7,26.6,89.1,7.8,5,10,2022-10-24T08:25:11,2022-10-24T18:37:54,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06434099999,06407099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
Lille,2022-10-25,18,11.8,14.1,18,11.8,14.1,11.5,84.9,0.024,100,8.33,rain,0,0,39.6,22.2,185.5,1014.2,62.9,25.9,79.7,6.9,4,10,2022-10-25T08:26:52,2022-10-25T18:35:58,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"06414099999,06434099999,06407099999,06432099999,F2929,06400099999,06428099999,LFQQ,07015099999"
